# input	kind	canonical	formatted
90 градусів	angle	1.570796326794896619231321692	90 градусів
90 градусів в радіанах	angle	1.570796326794896619231321692	1,5708 радіана
0,25 об в градусах	angle	1.570796326794896619231321692	90 градусів
200 град в градусах	angle	3.141592653589793238462643383	180 градусів
90 градусів + 90 градусів	angle	3.141592653589793238462643384	180 градусів
1 оберт - 90 градусів	angle	4.712388980384689857693965075	0,75 оберта
45 градусів * 2	angle	1.570796326794896619231321692	90 градусів
180 градусів / 4	angle	0.7853981633974483096156608458	45 градусів
-90 градусів	angle	-1.570796326794896619231321692	-90 градусів
1 радіан в градусах	angle	1	57,2958 градуса
один оберт	angle	6.283185307179586476925286767	1 оберт
360 градусів в обертах	angle	6.283185307179586476925286767	1 оберт
1,5 радіана	angle	1.5	1,5 радіана
100 гон в град	angle	1.570796326794896619231321692	100 градів
2 оберти в градусах	angle	12.56637061435917295385057353	720 градусів
# The four plural categories, which English has two of: 21 is singular in
# Ukrainian and 11 is not, and the fractional row is the genitive
# *singular* — "1,5 градуса", never "1,5 градусів".
21 градус	angle	0.3665191429188092111539750614	21 градус
11 градусів	angle	0.1919862177193762534616059845	11 градусів
2 градуси	angle	0.03490658503988659153847381537	2 градуси
1,5 градуса	angle	0.02617993877991494365385536153	1,5 градуса
# The `+` nobody typed: a full revolution plus a bit, which is how a rotation
# gets dictated. The classic "30 deg 15 arcmin" waits on an arcminute unit.
1 оберт 30 градусів	angle	6.806784082777885350002393998	1,0833 оберта
